ID,especie,long_dec,lat_dec,ano_final
Invertebrado marinho,Perna perna,-48.4322535456489,-25.4863823515751,2017
Invertebrado marinho,Perna perna,-48.581635828111,-25.4802943740446,2017
Invertebrado marinho,Saccostrea cuccullata,-48.581635828111,-25.4802943740446,2017
Invertebrado marinho,Saccostrea cuccullata,-48.4892053195177,-25.4999045111282,2017
Invertebrado marinho,Saccostrea cuccullata,-48.4892053195177,-25.4999045111282,2017
Invertebrado marinho,Saccostrea cuccullata,-48.4892053195177,-25.4999045111282,2017
Invertebrado marinho,Perna perna,-48.3151386951641,-25.575645023474,2017
Invertebrado marinho,Temora turbinata,-48.3317108543592,-25.5682146186407,2017
Invertebrado marinho,Temora turbinata,-48.3882195601894,-25.5468539140841,2017
Invertebrado marinho,Temora turbinata,-48.3854951333857,-25.5179088404499,2017
Invertebrado marinho,Temora turbinata,-48.44187489705,-25.4949977546406,2017
Invertebrado marinho,Temora turbinata,-48.4579820576718,-25.5361424477044,2017
Invertebrado marinho,Temora turbinata,-48.4870219657229,-25.5035131792175,2017
Invertebrado marinho,Temora turbinata,-48.4963789047629,-25.5126712798384,2017
Invertebrado marinho,Temora turbinata,-48.5108919635611,-25.5019440920555,2017
Invertebrado marinho,Temora turbinata,-48.5554233984936,-25.5147785336539,2017
Invertebrado marinho,Temora turbinata,-48.560516321481,-25.4960547268465,2017
Invertebrado marinho,Temora turbinata,-48.604335763871,-25.487345848374,2017
Invertebrado marinho,Perna perna,-48.581635828111,-25.4802943740446,2017
Invertebrado marinho,Perna perna,-48.4892053195177,-25.4999045111282,2017
Invertebrado marinho,Saccostrea cuccullata,-48.4892053195177,-25.4999045111282,2017
Invertebrado marinho,Stragulum bicolor,-48.4892053195177,-25.4999045111282,2017
Invertebrado marinho,Saccostrea cuccullata,-48.4892053195177,-25.4999045111282,2017
Invertebrado marinho,Saccostrea cuccullata,-48.4892053195177,-25.4999045111282,2017
Invertebrado marinho,Perna perna,-48.6836192257806,-25.45055795879,2017
Invertebrado marinho,Temora turbinata,-48.3317108543592,-25.5682146186407,2017
Invertebrado marinho,Temora turbinata,-48.3882195601894,-25.5468539140841,2017
Invertebrado marinho,Temora turbinata,-48.3854951333857,-25.5179088404499,2017
Invertebrado marinho,Temora turbinata,-48.44187489705,-25.4949977546406,2017
Invertebrado marinho,Temora turbinata,-48.4579820576718,-25.5361424477044,2017
Invertebrado marinho,Temora turbinata,-48.4870219657229,-25.5035131792175,2017
Invertebrado marinho,Temora turbinata,-48.4963789047629,-25.5126712798384,2017
Invertebrado marinho,Temora turbinata,-48.5108919635611,-25.5019440920555,2017
Invertebrado marinho,Temora turbinata,-48.5554233984936,-25.5147785336539,2017
Invertebrado marinho,Temora turbinata,-48.560516321481,-25.4960547268465,2017
Invertebrado marinho,Temora turbinata,-48.604335763871,-25.487345848374,2017
Invertebrado marinho,Temora turbinata,-48.671430963545,-25.4928945929164,2017
Invertebrado marinho,Temora turbinata,-48.6884361628614,-25.4403895275561,2017
Invertebrado marinho,Amphibalanus amphitrite,-48.4322535456489,-25.4863823515751,2017
Invertebrado marinho,Amphibalanus amphitrite,-48.581635828111,-25.4802943740446,2017
Invertebrado marinho,Amphibalanus amphitrite,-48.4892053195177,-25.4999045111282,2017
Invertebrado marinho,Amphibalanus amphitrite,-48.4892053195177,-25.4999045111282,2017
Invertebrado marinho,Saccostrea cuccullata,-48.4892053195177,-25.4999045111282,2017
Invertebrado marinho,Perna perna,-48.6836192257806,-25.45055795879,2017
Invertebrado marinho,Perna perna,-48.6836192257806,-25.45055795879,2017
Invertebrado marinho,Temora turbinata,-48.3317108543592,-25.5682146186407,2017
Invertebrado marinho,Temora turbinata,-48.3882195601894,-25.5468539140841,2017
Invertebrado marinho,Temora turbinata,-48.3854951333857,-25.5179088404499,2017
Invertebrado marinho,Temora turbinata,-48.44187489705,-25.4949977546406,2017
Invertebrado marinho,Temora turbinata,-48.4579820576718,-25.5361424477044,2017
Invertebrado marinho,Temora turbinata,-48.4870219657229,-25.5035131792175,2017
Invertebrado marinho,Temora turbinata,-48.4963789047629,-25.5126712798384,2017
Invertebrado marinho,Temora turbinata,-48.5108919635611,-25.5019440920555,2017
Invertebrado marinho,Temora turbinata,-48.5554233984936,-25.5147785336539,2017
Invertebrado marinho,Temora turbinata,-48.560516321481,-25.4960547268465,2017
Invertebrado marinho,Temora turbinata,-48.604335763871,-25.487345848374,2017
Invertebrado marinho,Temora turbinata,-48.671430963545,-25.4928945929164,2017
Invertebrado marinho,Temora turbinata,-48.6884361628614,-25.4403895275561,2017
Invertebrado marinho,Perna perna,-48.581635828111,-25.4802943740446,2017
Invertebrado marinho,Perna perna,-48.581635828111,-25.4802943740446,2017
Invertebrado marinho,Perna perna,-48.6836192257806,-25.45055795879,2017
Planta marinha,Coscinodiscus wailesii,-48.3317108543592,-25.5682146186407,2018
Invertebrado marinho,Temora turbinata,-48.3317108543592,-25.5682146186407,2018
Invertebrado marinho,Temora turbinata,-48.3882195601894,-25.5468539140841,2018
Invertebrado marinho,Pleopis schmackeri,-48.3854951333857,-25.5179088404499,2018
Invertebrado marinho,Temora turbinata,-48.3854951333857,-25.5179088404499,2018
Invertebrado marinho,Temora turbinata,-48.44187489705,-25.4949977546406,2018
Invertebrado marinho,Temora turbinata,-48.4579820576718,-25.5361424477044,2018
Invertebrado marinho,Temora turbinata,-48.4870219657229,-25.5035131792175,2018
Invertebrado marinho,Temora turbinata,-48.4963789047629,-25.5126712798384,2018
Invertebrado marinho,Temora turbinata,-48.5108919635611,-25.5019440920555,2018
Planta marinha,Coscinodiscus wailesii,-48.560516321481,-25.4960547268465,2018
Invertebrado marinho,Temora turbinata,-48.604335763871,-25.487345848374,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.4322535456489,-25.4863823515751,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.4322535456489,-25.4863823515751,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.4322535456489,-25.4863823515751,2018
Invertebrado marinho,Amphibalanus reticulatus,-48.4322535456489,-25.4863823515751,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.4322535456489,-25.4863823515751,2018
Invertebrado marinho,Striatobalanus amaryllis,-48.4322535456489,-25.4863823515751,2018
Invertebrado marinho,Stragulum bicolor,-48.581635828111,-25.4802943740446,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.581635828111,-25.4802943740446,2018
Invertebrado marinho,Amphibalanus reticulatus,-48.581635828111,-25.4802943740446,2018
Invertebrado marinho,Amphibalanus reticulatus,-48.581635828111,-25.4802943740446,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.581635828111,-25.4802943740446,2018
Invertebrado marinho,Amphibalanus reticulatus,-48.581635828111,-25.4802943740446,2018
Invertebrado marinho,Hippoporina indica,-48.4892053195177,-25.4999045111282,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.4892053195177,-25.4999045111282,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.4892053195177,-25.4999045111282,2018
Invertebrado marinho,Megabalanus coccopoma,-48.4892053195177,-25.4999045111282,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.4892053195177,-25.4999045111282,2018
Invertebrado marinho,Amphibalanus reticulatus,-48.4892053195177,-25.4999045111282,2018
Invertebrado marinho,Bugula neritina,-48.3151386951641,-25.575645023474,2018
Invertebrado marinho,Stragulum bicolor,-48.3151386951641,-25.575645023474,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.3151386951641,-25.575645023474,2018
Invertebrado marinho,Isognomon bicolor,-48.3151386951641,-25.575645023474,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.6836192257806,-25.45055795879,2018
Invertebrado marinho,Amphibalanus reticulatus,-48.6836192257806,-25.45055795879,2018
Invertebrado marinho,Hippoporina indica,-48.6836192257806,-25.45055795879,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.6836192257806,-25.45055795879,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.6836192257806,-25.45055795879,2018
Invertebrado marinho,Amphibalanus reticulatus,-48.6836192257806,-25.45055795879,2018
Invertebrado marinho,Amphibalanus reticulatus,-48.6836192257806,-25.45055795879,2018
Invertebrado marinho,Hippoporina indica,-48.6836192257806,-25.45055795879,2018
Invertebrado marinho,Hippoporina indica,-48.6836192257806,-25.45055795879,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.6836192257806,-25.45055795879,2018
Invertebrado marinho,Amphibalanus reticulatus,-48.6836192257806,-25.45055795879,2018
Invertebrado marinho,Hippoporina indica,-48.6836192257806,-25.45055795879,2018
Invertebrado marinho,Temora turbinata,-48.3317108543592,-25.5682146186407,2018
Invertebrado marinho,Temora turbinata,-48.3882195601894,-25.5468539140841,2018
Invertebrado marinho,Temora turbinata,-48.3854951333857,-25.5179088404499,2018
Invertebrado marinho,Temora turbinata,-48.44187489705,-25.4949977546406,2018
Invertebrado marinho,Temora turbinata,-48.4579820576718,-25.5361424477044,2018
Invertebrado marinho,Temora turbinata,-48.4870219657229,-25.5035131792175,2018
Invertebrado marinho,Temora turbinata,-48.4963789047629,-25.5126712798384,2018
Invertebrado marinho,Temora turbinata,-48.5108919635611,-25.5019440920555,2018
Invertebrado marinho,Temora turbinata,-48.5554233984936,-25.5147785336539,2018
Invertebrado marinho,Temora turbinata,-48.560516321481,-25.4960547268465,2018
Invertebrado marinho,Temora turbinata,-48.604335763871,-25.487345848374,2018
Invertebrado marinho,Temora turbinata,-48.671430963545,-25.4928945929164,2018
Invertebrado marinho,Temora turbinata,-48.6884361628614,-25.4403895275561,2018
Invertebrado marinho,Amphibalanus reticulatus,-48.4322535456489,-25.4863823515751,2018
Invertebrado marinho,Amphibalanus reticulatus,-48.4892053195177,-25.4999045111282,2018
Invertebrado marinho,Perna perna,-48.6836192257806,-25.45055795879,2018
Planta marinha,Coscinodiscus wailesii,-48.3317108543592,-25.5682146186407,2018
Invertebrado marinho,Temora turbinata,-48.3317108543592,-25.5682146186407,2018
Invertebrado marinho,Pleopis schmackeri,-48.3882195601894,-25.5468539140841,2018
Invertebrado marinho,Temora turbinata,-48.3882195601894,-25.5468539140841,2018
Planta marinha,Coscinodiscus wailesii,-48.3854951333857,-25.5179088404499,2018
Invertebrado marinho,Pleopis schmackeri,-48.3854951333857,-25.5179088404499,2018
Invertebrado marinho,Temora turbinata,-48.3854951333857,-25.5179088404499,2018
Invertebrado marinho,Temora turbinata,-48.44187489705,-25.4949977546406,2018
Invertebrado marinho,Temora turbinata,-48.4579820576718,-25.5361424477044,2018
Invertebrado marinho,Temora turbinata,-48.4870219657229,-25.5035131792175,2018
Invertebrado marinho,Temora turbinata,-48.4963789047629,-25.5126712798384,2018
Invertebrado marinho,Temora turbinata,-48.5108919635611,-25.5019440920555,2018
Invertebrado marinho,Temora turbinata,-48.5554233984936,-25.5147785336539,2018
Invertebrado marinho,Temora turbinata,-48.560516321481,-25.4960547268465,2018
Invertebrado marinho,Temora turbinata,-48.604335763871,-25.487345848374,2018
Invertebrado marinho,Temora turbinata,-48.671430963545,-25.4928945929164,2018
Invertebrado marinho,Temora turbinata,-48.6884361628614,-25.4403895275561,2018
Invertebrado marinho,Bugulina stolonifera,-48.4322535456489,-25.4863823515751,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.4322535456489,-25.4863823515751,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.4322535456489,-25.4863823515751,2018
Invertebrado marinho,Amphibalanus reticulatus,-48.4322535456489,-25.4863823515751,2018
Invertebrado marinho,Amphibalanus reticulatus,-48.4322535456489,-25.4863823515751,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.4322535456489,-25.4863823515751,2018
Invertebrado marinho,Hippoporina indica,-48.581635828111,-25.4802943740446,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.581635828111,-25.4802943740446,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.581635828111,-25.4802943740446,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.581635828111,-25.4802943740446,2018
Invertebrado marinho,Hippoporina indica,-48.4892053195177,-25.4999045111282,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.4892053195177,-25.4999045111282,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.4892053195177,-25.4999045111282,2018
Invertebrado marinho,Hippoporina indica,-48.4892053195177,-25.4999045111282,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.4892053195177,-25.4999045111282,2018
Invertebrado marinho,Amphibalanus reticulatus,-48.4892053195177,-25.4999045111282,2018
Invertebrado marinho,Bugula neritina,-48.3151386951641,-25.575645023474,2018
Invertebrado marinho,Bugulina stolonifera,-48.3151386951641,-25.575645023474,2018
Invertebrado marinho,Carijoa riisei,-48.3151386951641,-25.575645023474,2018
Invertebrado marinho,Isognomon bicolor,-48.3151386951641,-25.575645023474,2018
Invertebrado marinho,Bugula neritina,-48.3151386951641,-25.575645023474,2018
Invertebrado marinho,Bugula neritina,-48.3151386951641,-25.575645023474,2018
Invertebrado marinho,Bugulina stolonifera,-48.3151386951641,-25.575645023474,2018
Invertebrado marinho,Bugulina stolonifera,-48.3151386951641,-25.575645023474,2018
Invertebrado marinho,Carijoa riisei,-48.3151386951641,-25.575645023474,2018
Invertebrado marinho,Isognomon bicolor,-48.3151386951641,-25.575645023474,2018
Invertebrado marinho,Isognomon bicolor,-48.3151386951641,-25.575645023474,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.3151386951641,-25.575645023474,2018
Invertebrado marinho,Hippoporina indica,-48.6836192257806,-25.45055795879,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.6836192257806,-25.45055795879,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.6836192257806,-25.45055795879,2018
Planta marinha,Gymnodinium catenatum,-48.3317108543592,-25.5682146186407,2018
Invertebrado marinho,Temora turbinata,-48.3317108543592,-25.5682146186407,2018
Invertebrado marinho,Temora turbinata,-48.3882195601894,-25.5468539140841,2018
Planta marinha,Gymnodinium catenatum,-48.3854951333857,-25.5179088404499,2018
Invertebrado marinho,Temora turbinata,-48.3854951333857,-25.5179088404499,2018
Invertebrado marinho,Temora turbinata,-48.44187489705,-25.4949977546406,2018
Invertebrado marinho,Temora turbinata,-48.4579820576718,-25.5361424477044,2018
Invertebrado marinho,Temora turbinata,-48.4870219657229,-25.5035131792175,2018
Invertebrado marinho,Temora turbinata,-48.4963789047629,-25.5126712798384,2018
Invertebrado marinho,Temora turbinata,-48.5108919635611,-25.5019440920555,2018
Invertebrado marinho,Temora turbinata,-48.5554233984936,-25.5147785336539,2018
Planta marinha,Gymnodinium catenatum,-48.560516321481,-25.4960547268465,2018
Invertebrado marinho,Temora turbinata,-48.560516321481,-25.4960547268465,2018
Invertebrado marinho,Temora turbinata,-48.604335763871,-25.487345848374,2018
Invertebrado marinho,Temora turbinata,-48.6884361628614,-25.4403895275561,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.4322535456489,-25.4863823515751,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.4322535456489,-25.4863823515751,2018
Invertebrado marinho,Amphibalanus reticulatus,-48.4322535456489,-25.4863823515751,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.4322535456489,-25.4863823515751,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.4322535456489,-25.4863823515751,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.581635828111,-25.4802943740446,2018
Invertebrado marinho,Perna perna,-48.581635828111,-25.4802943740446,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.581635828111,-25.4802943740446,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.581635828111,-25.4802943740446,2018
Invertebrado marinho,Amphibalanus reticulatus,-48.4892053195177,-25.4999045111282,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.4892053195177,-25.4999045111282,2018
Invertebrado marinho,Perna perna,-48.4892053195177,-25.4999045111282,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.4892053195177,-25.4999045111282,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.6836192257806,-25.45055795879,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.6836192257806,-25.45055795879,2018
Invertebrado marinho,Temora turbinata,-48.3317108543592,-25.5682146186407,2018
Planta marinha,Gymnodinium catenatum,-48.3882195601894,-25.5468539140841,2018
Planta marinha,Gymnodinium catenatum,-48.3882195601894,-25.5468539140841,2018
Invertebrado marinho,Temora turbinata,-48.3882195601894,-25.5468539140841,2018
Planta marinha,Gymnodinium catenatum,-48.3854951333857,-25.5179088404499,2018
Planta marinha,Gymnodinium catenatum,-48.3854951333857,-25.5179088404499,2018
Planta marinha,Gymnodinium catenatum,-48.3854951333857,-25.5179088404499,2018
Invertebrado marinho,Temora turbinata,-48.3854951333857,-25.5179088404499,2018
Invertebrado marinho,Temora turbinata,-48.44187489705,-25.4949977546406,2018
Planta marinha,Gymnodinium catenatum,-48.4579820576718,-25.5361424477044,2018
Invertebrado marinho,Temora turbinata,-48.4579820576718,-25.5361424477044,2018
Planta marinha,Gymnodinium catenatum,-48.4870219657229,-25.5035131792175,2018
Planta marinha,Gymnodinium catenatum,-48.4870219657229,-25.5035131792175,2018
Invertebrado marinho,Temora turbinata,-48.4870219657229,-25.5035131792175,2018
Invertebrado marinho,Temora turbinata,-48.4963789047629,-25.5126712798384,2018
Invertebrado marinho,Temora turbinata,-48.5108919635611,-25.5019440920555,2018
Planta marinha,Gymnodinium catenatum,-48.5554233984936,-25.5147785336539,2018
Planta marinha,Gymnodinium catenatum,-48.5554233984936,-25.5147785336539,2018
Invertebrado marinho,Temora turbinata,-48.5554233984936,-25.5147785336539,2018
Planta marinha,Gymnodinium catenatum,-48.560516321481,-25.4960547268465,2018
Planta marinha,Gymnodinium catenatum,-48.560516321481,-25.4960547268465,2018
Invertebrado marinho,Temora turbinata,-48.560516321481,-25.4960547268465,2018
Invertebrado marinho,Temora turbinata,-48.604335763871,-25.487345848374,2018
Invertebrado marinho,Temora turbinata,-48.671430963545,-25.4928945929164,2018
Invertebrado marinho,Temora turbinata,-48.6884361628614,-25.4403895275561,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.4322535456489,-25.4863823515751,2018
Invertebrado marinho,Perna perna,-48.4322535456489,-25.4863823515751,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.4322535456489,-25.4863823515751,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.581635828111,-25.4802943740446,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.581635828111,-25.4802943740446,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.581635828111,-25.4802943740446,2018
Invertebrado marinho,Perna perna,-48.4892053195177,-25.4999045111282,2018
Invertebrado marinho,Perna perna,-48.4892053195177,-25.4999045111282,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.4892053195177,-25.4999045111282,2018
Invertebrado marinho,Megabalanus coccopoma,-48.3151386951641,-25.575645023474,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.6836192257806,-25.45055795879,2018
Planta marinha,Coscinodiscus wailesii,-48.3317108543592,-25.5682146186407,2018
Invertebrado marinho,Pleopis schmackeri,-48.3317108543592,-25.5682146186407,2018
Invertebrado marinho,Temora turbinata,-48.3317108543592,-25.5682146186407,2018
Invertebrado marinho,Charybdis hellerii,-48.3882195601894,-25.5468539140841,2018
Invertebrado marinho,Charybdis hellerii,-48.3882195601894,-25.5468539140841,2018
Invertebrado marinho,Charybdis hellerii,-48.3882195601894,-25.5468539140841,2018
Invertebrado marinho,Charybdis hellerii,-48.3882195601894,-25.5468539140841,2018
Invertebrado marinho,Charybdis hellerii,-48.3882195601894,-25.5468539140841,2018
Invertebrado marinho,Temora turbinata,-48.3882195601894,-25.5468539140841,2018
Planta marinha,Coscinodiscus wailesii,-48.3854951333857,-25.5179088404499,2018
Invertebrado marinho,Temora turbinata,-48.3854951333857,-25.5179088404499,2018
Planta marinha,Coscinodiscus wailesii,-48.44187489705,-25.4949977546406,2018
Invertebrado marinho,Temora turbinata,-48.44187489705,-25.4949977546406,2018
Planta marinha,Coscinodiscus wailesii,-48.4579820576718,-25.5361424477044,2018
Invertebrado marinho,Temora turbinata,-48.4579820576718,-25.5361424477044,2018
Invertebrado marinho,Temora turbinata,-48.4870219657229,-25.5035131792175,2018
Invertebrado marinho,Temora turbinata,-48.4963789047629,-25.5126712798384,2018
Invertebrado marinho,Temora turbinata,-48.5108919635611,-25.5019440920555,2018
Invertebrado marinho,Temora turbinata,-48.5554233984936,-25.5147785336539,2018
Invertebrado marinho,Temora turbinata,-48.560516321481,-25.4960547268465,2018
Planta marinha,Coscinodiscus wailesii,-48.604335763871,-25.487345848374,2018
Invertebrado marinho,Temora turbinata,-48.604335763871,-25.487345848374,2018
Invertebrado marinho,Temora turbinata,-48.671430963545,-25.4928945929164,2018
Invertebrado marinho,Temora turbinata,-48.6884361628614,-25.4403895275561,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.4322535456489,-25.4863823515751,2018
Invertebrado marinho,Amphibalanus reticulatus,-48.4322535456489,-25.4863823515751,2018
Invertebrado marinho,Hippoporina indica,-48.4322535456489,-25.4863823515751,2018
Invertebrado marinho,Stragulum bicolor,-48.4322535456489,-25.4863823515751,2018
Invertebrado marinho,Striatobalanus amaryllis,-48.4322535456489,-25.4863823515751,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.4322535456489,-25.4863823515751,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.4322535456489,-25.4863823515751,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.4322535456489,-25.4863823515751,2018
Invertebrado marinho,Bugula neritina,-48.4322535456489,-25.4863823515751,2018
Invertebrado marinho,Bugula neritina,-48.4322535456489,-25.4863823515751,2018
Invertebrado marinho,Bugulina stolonifera,-48.4322535456489,-25.4863823515751,2018
Invertebrado marinho,Carijoa riisei,-48.4322535456489,-25.4863823515751,2018
Invertebrado marinho,Hippoporina indica,-48.4322535456489,-25.4863823515751,2018
Invertebrado marinho,Hippoporina indica,-48.4322535456489,-25.4863823515751,2018
Invertebrado marinho,Stragulum bicolor,-48.4322535456489,-25.4863823515751,2018
Invertebrado marinho,Striatobalanus amaryllis,-48.4322535456489,-25.4863823515751,2018
Invertebrado marinho,Hippoporina indica,-48.581635828111,-25.4802943740446,2018
Invertebrado marinho,Sinoflustra annae,-48.581635828111,-25.4802943740446,2018
Invertebrado marinho,Stragulum bicolor,-48.581635828111,-25.4802943740446,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.581635828111,-25.4802943740446,2018
Invertebrado marinho,Hippoporina indica,-48.581635828111,-25.4802943740446,2018
Invertebrado marinho,Sinoflustra annae,-48.581635828111,-25.4802943740446,2018
Invertebrado marinho,Stragulum bicolor,-48.581635828111,-25.4802943740446,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.581635828111,-25.4802943740446,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.4892053195177,-25.4999045111282,2018
Invertebrado marinho,Bugula neritina,-48.4892053195177,-25.4999045111282,2018
Invertebrado marinho,Bugula neritina,-48.4892053195177,-25.4999045111282,2018
Invertebrado marinho,Hippoporina indica,-48.4892053195177,-25.4999045111282,2018
Invertebrado marinho,Stragulum bicolor,-48.4892053195177,-25.4999045111282,2018
Invertebrado marinho,Bugula neritina,-48.3151386951641,-25.575645023474,2018
Invertebrado marinho,Bugulina stolonifera,-48.3151386951641,-25.575645023474,2018
Invertebrado marinho,Carijoa riisei,-48.3151386951641,-25.575645023474,2018
Invertebrado marinho,Hippoporina indica,-48.3151386951641,-25.575645023474,2018
Invertebrado marinho,Isognomon bicolor,-48.3151386951641,-25.575645023474,2018
Invertebrado marinho,Bugula neritina,-48.3151386951641,-25.575645023474,2018
Invertebrado marinho,Bugulina stolonifera,-48.3151386951641,-25.575645023474,2018
Invertebrado marinho,Carijoa riisei,-48.3151386951641,-25.575645023474,2018
Invertebrado marinho,Carijoa riisei,-48.3151386951641,-25.575645023474,2018
Invertebrado marinho,Isognomon bicolor,-48.3151386951641,-25.575645023474,2018
Invertebrado marinho,Isognomon bicolor,-48.3151386951641,-25.575645023474,2018
Invertebrado marinho,Isognomon bicolor,-48.3151386951641,-25.575645023474,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.6836192257806,-25.45055795879,2018
Invertebrado marinho,Hippoporina indica,-48.6836192257806,-25.45055795879,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.6836192257806,-25.45055795879,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.6836192257806,-25.45055795879,2018
Invertebrado marinho,Amphibalanus reticulatus,-48.6836192257806,-25.45055795879,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.6836192257806,-25.45055795879,2018
Invertebrado marinho,Charybdis hellerii,-48.3882195601894,-25.5468539140841,2018
Invertebrado marinho,Charybdis hellerii,-48.3882195601894,-25.5468539140841,2018
Planta marinha,Gymnodinium catenatum,-48.3317108543592,-25.5682146186407,2018
Invertebrado marinho,Temora turbinata,-48.3317108543592,-25.5682146186407,2018
Invertebrado marinho,Temora turbinata,-48.3882195601894,-25.5468539140841,2018
Planta marinha,Gymnodinium catenatum,-48.3854951333857,-25.5179088404499,2018
Planta marinha,Gymnodinium catenatum,-48.3854951333857,-25.5179088404499,2018
Invertebrado marinho,Temora turbinata,-48.3854951333857,-25.5179088404499,2018
Invertebrado marinho,Temora turbinata,-48.44187489705,-25.4949977546406,2018
Planta marinha,Gymnodinium catenatum,-48.4579820576718,-25.5361424477044,2018
Invertebrado marinho,Temora turbinata,-48.4579820576718,-25.5361424477044,2018
Invertebrado marinho,Temora turbinata,-48.4870219657229,-25.5035131792175,2018
Invertebrado marinho,Temora turbinata,-48.4963789047629,-25.5126712798384,2018
Invertebrado marinho,Temora turbinata,-48.5108919635611,-25.5019440920555,2018
Invertebrado marinho,Temora turbinata,-48.5554233984936,-25.5147785336539,2018
Invertebrado marinho,Temora turbinata,-48.560516321481,-25.4960547268465,2018
Planta marinha,Gymnodinium catenatum,-48.604335763871,-25.487345848374,2018
Invertebrado marinho,Temora turbinata,-48.604335763871,-25.487345848374,2018
Invertebrado marinho,Temora turbinata,-48.671430963545,-25.4928945929164,2018
Invertebrado marinho,Temora turbinata,-48.6884361628614,-25.4403895275561,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.4322535456489,-25.4863823515751,2018
Invertebrado marinho,Stragulum bicolor,-48.581635828111,-25.4802943740446,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.581635828111,-25.4802943740446,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.4892053195177,-25.4999045111282,2018
Invertebrado marinho,Carijoa riisei,-48.3151386951641,-25.575645023474,2018
Invertebrado marinho,Ophiothela mirabilis,-48.3151386951641,-25.575645023474,2018
Invertebrado marinho,Amphibalanus amphitrite,-48.6836192257806,-25.45055795879,2018
Invertebrado marinho,Perna perna,-48.6836192257806,-25.45055795879,2018
Invertebrado marinho,Temora turbinata,-48.3317108543592,-25.5682146186407,2019
Planta marinha,Gymnodinium catenatum,-48.3882195601894,-25.5468539140841,2019
Planta marinha,Gymnodinium catenatum,-48.3882195601894,-25.5468539140841,2019
Invertebrado marinho,Temora turbinata,-48.3882195601894,-25.5468539140841,2019
Planta marinha,Gymnodinium catenatum,-48.3854951333857,-25.5179088404499,2019
Planta marinha,Gymnodinium catenatum,-48.3854951333857,-25.5179088404499,2019
Invertebrado marinho,Temora turbinata,-48.3854951333857,-25.5179088404499,2019
Invertebrado marinho,Temora turbinata,-48.44187489705,-25.4949977546406,2019
Planta marinha,Gymnodinium catenatum,-48.4579820576718,-25.5361424477044,2019
Planta marinha,Gymnodinium catenatum,-48.4579820576718,-25.5361424477044,2019
Invertebrado marinho,Temora turbinata,-48.4579820576718,-25.5361424477044,2019
